Zipcode,Address,Population_x,Median Age,Household Income,Per Capita Income,Poverty Rate,Lat,Lng,Bank Count,Population_y,Unemployment Count,Unemployment Rate
20886,"Montgomery Village, MD 20886, USA",34023,34.0,77136.0,35177,8.003409458,39.186097,-77.2002745,84,34023.0,1191.0,3.5005731416982626
69163,"Stapleton, NE 69163, USA",828,50.4,45481.0,25348,13.4057971,41.515569799999994,-100.5296115,1,828.0,4.0,0.4830917874396135
77807,"Bryan, TX 77807, USA",10882,30.2,42154.0,19089,24.96783679,30.665990999999998,-96.47165799999999,0,10882.0,486.0,4.466090792133799
30309,"Atlanta, GA 30309, USA",21074,35.0,71854.0,66311,10.29230331,33.797113700000004,-84.3804888,197,21074.0,683.0,3.2409604251684545
53576,"Orfordville, WI 53576, USA",2452,37.9,55893.0,22504,12.19412724,42.6071661,-89.2277026,1,2452.0,114.0,4.64926590538336
28454,"Maple Hill, NC 28454, USA",1813,42.6,20711.0,13553,27.854384999999997,34.6923643,-77.6307018,0,1813.0,76.0,4.191947049089906
56371,"Roscoe, MN 56371, USA",132,52.1,51250.0,26395,4.545454545,45.433566600000006,-94.6389975,1,132.0,19.0,14.393939393939394
62373,"Sutter, IL 62373, USA",314,42.2,58382.0,22406,4.458598726,40.240202200000006,-91.3083685,0,314.0,6.0,1.910828025477707
72007,"Austin, AR 72007, USA",6065,34.7,53125.0,21845,9.200329761,35.0114278,-91.99794109999999,19,6065.0,408.0,6.727122835943941
43758,"Malta, OH 43758, USA",3517,39.5,43438.0,19770,21.35342622,39.6393367,-81.931657,6,3517.0,124.0,3.525732158089281
57219,"Bristol, SD 57219, USA",727,50.1,57574.0,22913,5.777166437000001,45.2963479,-97.8048733,1,727.0,13.0,1.7881705639614855
77336,"Huffman, TX 77336, USA",12022,36.0,62995.0,30721,9.632340709,30.072165899999998,-95.0911062,3,12022.0,460.0,3.8263184162368993
83841,"Laclede, ID 83841, USA",171,60.8,26618.0,23912,0.0,48.165887100000006,-116.7578804,0,171.0,0.0,0.0
37727,"Del Rio, TN 37727, USA",2101,49.8,29779.0,20369,25.70204664,35.908066600000005,-83.01465259999999,0,2101.0,152.0,7.234650166587339
4107,"Cape Elizabeth, ME 04107, USA",8993,48.4,98629.0,53526,3.180251307,32.161272,-94.92820400000001,0,8993.0,129.0,1.4344490159012564
68947,"Hildreth, NE 68947, USA",622,45.5,56250.0,33158,5.78778135,40.2577563,-99.07922629999999,0,622.0,23.0,3.697749196141479
3104,"Manchester, NH 03104, USA",33145,37.6,60468.0,32130,11.0423895,36.7531922,-85.3976136,3,33145.0,1195.0,3.6053703424347563
8002,"Cherry Hill, NJ 08002, USA",22025,39.7,68465.0,34026,8.308740067999999,47.3601376,8.5293292,200,22025.0,1165.0,5.2894438138479005
65733,"Protem, MO 65733, USA",653,51.3,33618.0,16655,15.46707504,36.528886299999996,-92.85889279999999,0,653.0,37.0,5.66615620214395
18519,"Scranton, PA 18519, USA",4838,41.6,38990.0,24672,11.6783795,41.463503499999995,-75.626628,93,4838.0,180.0,3.7205456800330716
63128,"St. Louis, MO 63128, USA",29973,49.1,73440.0,39328,3.416408101,38.4948766,-90.3842527,96,29973.0,776.0,2.5889967637540456
98394,"Vaughn, WA 98394, USA",1567,39.1,57941.0,24595,4.977664327,47.3146613,-122.7741913,1,1567.0,100.0,6.381620931716656
10309,"Staten Island, NY 10309, USA",32646,38.5,86297.0,35719,6.7665257610000005,40.5265593,-74.223802,110,32646.0,812.0,2.487287876003186
57105,"Sioux Falls, SD 57105, USA",21984,38.2,52255.0,30000,8.956513828,43.521619,-96.72264100000001,166,21984.0,399.0,1.8149563318777293
42762,"Millwood, KY 42762, USA",531,42.3,30500.0,15664,18.45574388,37.4399698,-86.3934152,0,531.0,8.0,1.5065913370998116
55976,"Stewartville, MN 55976, USA",7480,37.5,53616.0,26641,6.99197861,43.8595945,-92.4801989,4,7480.0,155.0,2.072192513368984
33496,"Boca Raton, FL 33496, USA",22354,54.2,83138.0,64715,7.935939877000001,26.403990399999998,-80.1596041,125,22354.0,723.0,3.234320479556232
47431,"Freedom, IN 47431, USA",1268,35.6,37500.0,19556,31.23028391,39.2274015,-86.8922723,0,1268.0,41.0,3.2334384858044163
84093,"Sandy, UT 84093, USA",23237,41.0,94938.0,40837,5.116839523,40.596416999999995,-111.8270486,110,23237.0,683.0,2.9392778758015234
62063,"Medora, IL 62063, USA",1056,41.3,54074.0,25781,8.617424242,39.216644200000005,-90.1682271,1,1056.0,70.0,6.628787878787879
2145,"Somerville, MA 02145, USA",24659,33.0,55487.0,29355,16.34697271,-33.8173961,150.94818869999997,200,24659.0,1176.0,4.769049839815078
28782,"Tryon, NC 28782, USA",6662,56.9,46713.0,28377,8.015610928,35.2542295,-82.116955,4,6662.0,298.0,4.473131191834284
29001,"Alcolu, SC 29001, USA",1954,36.9,33205.0,17998,18.93551689,33.782323600000005,-80.1651854,0,1954.0,112.0,5.731832139201638
3064,"Nashua, NH 03064, USA",14533,40.6,64026.0,34045,11.64934976,30.407324199999998,-91.1021258,134,14533.0,998.0,6.867129980045414
85611,"Elgin, AZ 85611, USA",963,53.1,50441.0,23419,9.345794393,31.672596999999996,-110.49771080000001,0,963.0,22.0,2.284527518172378
57021,"Davis, SD 57021, USA",395,34.5,81875.0,28762,2.784810127,43.261675200000006,-96.974604,0,395.0,1.0,0.25316455696202533
99102,"Albion, WA 99102, USA",519,35.4,43977.0,23766,11.75337187,46.789747399999996,-117.2503412,0,519.0,9.0,1.7341040462427744
76525,"Evant, TX 76525, USA",1113,44.9,42750.0,21032,11.32075472,31.4823544,-98.1557066,1,1113.0,22.0,1.9766397124887691
43804,"Baltic, OH 43804, USA",3750,25.4,36841.0,12923,28.85333333,40.4514728,-81.7458845,3,3750.0,41.0,1.0933333333333333
21901,"North East, MD 21901, USA",16786,37.3,65951.0,29821,12.21255808,39.5855017,-75.9579358,8,16786.0,1088.0,6.481591802692719
41835,"McRoberts, KY 41835, USA",967,50.9,43690.0,19524,29.47259566,37.214421200000004,-82.6645469,5,967.0,61.0,6.308169596690797
87029,"Lindrith, NM 87029, USA",218,54.4,29265.0,28152,18.34862385,36.456080799999995,-106.9594723,0,218.0,28.0,12.844036697247708
27288,"Eden, NC 27288, USA",23445,42.5,33800.0,18470,22.38430369,36.4919544,-79.7624177,10,23445.0,1544.0,6.585625933034763
44276,"Sterling, OH 44276, USA",1879,40.2,52330.0,24753,13.51782863,40.9413645,-81.8333656,8,1879.0,49.0,2.607770090473656
58331,"Egeland, ND 58331, USA",116,53.5,69792.0,51149,1.724137931,48.62060579999999,-99.1062244,0,116.0,0.0,0.0
28697,"Wilkesboro, NC 28697, USA",12899,42.9,39945.0,25458,22.92425769,36.1365807,-81.229853,17,12899.0,922.0,7.147840917900612
37398,"Winchester, TN 37398, USA",13589,45.6,43330.0,24562,12.19368607,35.1747032,-86.11410450000001,18,13589.0,649.0,4.775921701376113
94556,"Moraga, CA 94556, USA",15064,47.4,120960.0,62600,4.155602762,37.835720200000004,-122.11782609999999,37,15064.0,431.0,2.8611258629845993
71046,"Keatchie, LA 71046, USA",1491,37.9,41825.0,23280,10.99932931,32.1366223,-93.9266502,0,1491.0,10.0,0.670690811535882
32409,"Panama City, FL 32409, USA",8635,41.4,50461.0,24300,13.59583092,30.3424229,-85.7051116,1,8635.0,417.0,4.829183555298204
13640,"Wellesley Island, NY 13640, USA",241,62.8,88125.0,48388,3.734439834,44.3125911,-75.9908334,4,241.0,0.0,0.0
48468,"Port Hope, MI 48468, USA",1440,55.2,38882.0,22710,13.05555556,43.9642956,-82.7994194,1,1440.0,65.0,4.513888888888888
27317,"Randleman, NC 27317, USA",16383,40.5,42295.0,22432,16.66971861,35.8392781,-79.7960523,6,16383.0,1087.0,6.6349264481474695
44251,"Westfield Center, OH 44251, USA",905,52.6,73021.0,47881,0.5524861879999999,41.0296799,-81.93029279999999,9,905.0,28.0,3.0939226519337018
95240,"Lodi, CA 95240, USA",46482,33.1,41172.0,19814,22.97233338,38.1484821,-121.1022942,2,46482.0,3415.0,7.3469299944064375
4268,"Norway, ME 04268, USA",4999,49.2,38629.0,21431,16.58331666,33.3178667,-94.6178524,0,4999.0,227.0,4.540908181636327
2740,"New Bedford, MA 02740, USA",43308,37.4,34259.0,20649,24.51510114,35.9130399,-98.1210968,0,43308.0,2960.0,6.834764939503094
75640,"Diana, TX 75640, USA",4052,42.8,54423.0,22459,16.65844028,32.6978203,-94.70706159999999,1,4052.0,242.0,5.972359328726555
63304,"St Charles, MO 63304, USA",40094,39.8,85329.0,35568,4.3373073280000005,38.7036005,-90.6488505,61,40094.0,1392.0,3.4718411732428796
32064,"Live Oak, FL 32064, USA",6841,34.4,24090.0,14169,35.87194855,30.2889718,-82.9985343,7,6841.0,432.0,6.314866247624616
5658,"Marshfield, VT 05658, USA",1505,41.6,43958.0,22443,17.674418600000003,46.606687,-114.584356,0,1505.0,80.0,5.3156146179401995
38152,"Memphis, TN 38152, USA",818,19.8,,2691,0.0,35.1242857,-89.9360705,108,818.0,90.0,11.00244498777506
17263,"State Line, PA 17263, USA",597,47.0,63430.0,37458,15.41038526,39.722976700000004,-77.72464140000001,23,597.0,0.0,0.0
14555,"Sodus Point, NY 14555, USA",1229,54.9,57500.0,30559,11.31000814,43.2605563,-76.98158769999999,2,1229.0,47.0,3.8242473555736374
46704,"Arcola, IN 46704, USA",194,35.4,31089.0,13796,6.18556701,41.1036195,-85.2926152,19,194.0,0.0,0.0
65729,"Pontiac, MO 65729, USA",337,54.1,67350.0,32609,28.78338279,36.532899900000004,-92.5842062,0,337.0,0.0,0.0
60468,"Peotone, IL 60468, USA",5847,41.5,75000.0,30813,3.4889687019999998,41.3200326,-87.7960067,2,5847.0,374.0,6.396442620147084
60305,"River Forest, IL 60305, USA",11183,41.4,113317.0,62034,5.651435214,41.89407620000001,-87.82058640000001,198,11183.0,287.0,2.566395421622105
52320,"Olin, IA 52320, USA",1109,46.6,59167.0,29853,9.738503156,42.0130002,-91.1544963,1,1109.0,20.0,1.8034265103697025
17980,"Tower City, PA 17980, USA",2963,45.3,50240.0,24934,10.76611542,40.596463,-76.5430429,6,2963.0,98.0,3.3074586567667903
43157,"Thurston, OH 43157, USA",606,32.6,27614.0,13239,32.34323432,39.8433948,-82.5496946,5,606.0,46.0,7.590759075907591
29113,"Norway, SC 29113, USA",2176,32.1,36875.0,13381,24.31066176,33.4229886,-81.1306391,0,2176.0,101.0,4.641544117647059
957,"Bayamón, 00957, Puerto Rico",46252,37.1,23736.0,11453,37.99619476,30.753465600000002,-91.080247,1,46252.0,3366.0,7.27752313413474
37737,"Friendsville, TN 37737, USA",5464,45.7,54405.0,29839,11.20058565,35.760459999999995,-84.1118458,1,5464.0,340.0,6.222547584187408
55735,"Finlayson, MN 55735, USA",1802,49.0,40592.0,23097,15.53829079,46.2074923,-93.0263934,0,1802.0,148.0,8.213096559378469
59522,"Chester, MT 59522, USA",1784,49.2,43036.0,25407,26.00896861,48.5176651,-111.05360230000001,3,1784.0,35.0,1.961883408071749
61067,"Ridott, IL 61067, USA",645,49.6,40726.0,37925,8.062015504,42.3040907,-89.48366879999999,0,645.0,58.0,8.992248062015504
47926,"Burnettsville, IN 47926, USA",932,35.9,50469.0,20121,8.690987124,40.716340100000004,-86.59053709999999,1,932.0,34.0,3.648068669527897
47436,"Heltonville, IN 47436, USA",1557,42.5,42042.0,18000,10.46885035,38.963881,-86.4086061,0,1557.0,90.0,5.780346820809249
63138,"St. Louis, MO 63138, USA",20863,30.3,33691.0,17488,25.58596559,38.7994436,-90.2057108,17,20863.0,1691.0,8.105258112447874
88353,"Vaughn, NM 88353, USA",534,26.9,30179.0,12829,13.48314607,34.529008700000006,-105.12589550000001,0,534.0,13.0,2.4344569288389515
52217,"Clutier, IA 52217, USA",447,47.8,40625.0,22426,7.606263982000001,42.07293,-92.4011124,1,447.0,13.0,2.9082774049217
37101,"McEwen, TN 37101, USA",6388,41.1,50398.0,21198,12.7269881,36.0444297,-87.6383797,2,6388.0,418.0,6.54351909830933
98012,"Bothell, WA 98012, USA",52351,37.2,88283.0,39165,5.810777254,47.837259,-122.2155192,121,52351.0,2149.0,4.104983667933755
71031,"Goldonna, LA 71031, USA",1012,49.8,44250.0,20250,14.92094862,32.0275947,-92.91759549999999,0,1012.0,38.0,3.7549407114624502
78565,"Los Ebanos, TX 78565, USA",216,41.3,8611.0,5960,90.27777778,26.2378647,-98.5583676,2,216.0,0.0,0.0
45780,"The Plains, OH 45780, USA",3351,41.0,33892.0,17139,28.79737392,39.3676641,-82.1305609,15,3351.0,53.0,1.5816174276335422
82932,"Farson, WY 82932, USA",1032,35.9,91115.0,40005,2.228682171,42.1543456,-109.4259114,0,1032.0,23.0,2.2286821705426356
98270,"Marysville, WA 98270, USA",46105,35.2,65130.0,26833,12.85543867,48.0563616,-122.14922240000001,40,46105.0,2545.0,5.520008675848606
22834,"Linville, VA 22834, USA",1092,38.6,40357.0,30224,8.882783883,38.5503911,-78.87223409999999,1,1092.0,79.0,7.234432234432235
62613,"Athens, IL 62613, USA",3774,37.8,60284.0,28806,5.9088500260000005,40.0013284,-89.6816208,1,3774.0,121.0,3.2061473237943825
32444,"Lynn Haven, FL 32444, USA",19205,40.2,61233.0,28643,10.77323614,30.2371159,-85.6537627,34,19205.0,687.0,3.5771934392085396
28663,"Piney Creek, NC 28663, USA",709,39.6,36000.0,20294,13.39915374,36.540113399999996,-81.30693149999999,0,709.0,28.0,3.9492242595204514
18042,"Easton, PA 18042, USA",41921,35.2,45441.0,23227,15.42663581,40.6551234,-75.21289959999999,55,41921.0,2461.0,5.870566064740822
55802,"Duluth, MN 55802, USA",2212,59.5,24674.0,31860,25.36166365,46.753402799999996,-92.0681618,44,2212.0,128.0,5.786618444846293
77039,"Houston, TX 77039, USA",28151,27.2,38167.0,12255,29.73961849,29.906838699999998,-95.33639509999999,34,28151.0,1399.0,4.969628077155341
19944,"Fenwick Island, DE 19944, USA",551,63.7,62000.0,56948,2.3593466419999998,38.4656784,-75.0552739,12,551.0,8.0,1.4519056261343013
50525,"Clarion, IA 50525, USA",3491,42.2,39200.0,25499,16.06989401,42.7624458,-93.78415030000001,5,3491.0,101.0,2.8931538241191634
44273,"Seville, OH 44273, USA",6704,44.5,65368.0,30043,5.235680191,41.0123359,-81.8442934,13,6704.0,266.0,3.967780429594272
17051,"Mcveytown, PA 17051, USA",4693,42.6,43234.0,19984,9.71659919,40.4491629,-77.7680952,1,4693.0,162.0,3.4519497123375236
76706,"Waco, TX 76706, USA",36055,22.6,26398.0,14613,38.15004854,31.456042,-97.07135720000001,1,36055.0,1147.0,3.1812508667313826
23219,"Richmond, VA 23219, USA",3284,25.4,19231.0,24403,38.79415347,37.5410261,-77.4386429,112,3284.0,254.0,7.734470158343483
12723,"Callicoon, NY 12723, USA",2196,43.2,58102.0,25249,11.70309654,41.7682361,-75.0026972,5,2196.0,94.0,4.280510018214937
64081,"Lee's Summit, MO 64081, USA",23549,41.3,76684.0,35039,5.507664869,38.9119463,-94.4136213,63,23549.0,518.0,2.199668775744193
92310,"Fort Irwin, CA 92310, USA",9049,22.7,49778.0,19066,7.768814234,35.2682707,-116.7142835,2,9049.0,264.0,2.917449441927285
38339,"Guys, TN 38339, USA",574,40.5,44500.0,21109,26.65505226,35.0627165,-88.5081765,1,574.0,32.0,5.574912891986063
5454,"Fairfax, VT 05454, USA",4754,38.7,74911.0,31192,2.6924694989999995,47.3956791,8.348647900000001,66,4754.0,101.0,2.124526714345814
12450,"Lanesville, NY 12450, USA",204,58.7,22200.0,20052,15.68627451,42.127653,-74.22967129999999,0,204.0,0.0,0.0
58259,"Michigan, ND 58259, USA",384,54.1,48295.0,31803,4.947916667,48.0513919,-98.12995190000001,1,384.0,0.0,0.0
96818,"Honolulu, HI 96818, USA",51522,31.3,70850.0,26894,8.551686658,21.34853,-157.9583246,45,51522.0,1245.0,2.416443461045767
42025,"Benton, KY 42025, USA",19744,43.2,42310.0,21348,11.51742301,36.8138037,-88.362785,10,19744.0,871.0,4.411466774716369
47003,"West College Corner, IN 47003, USA",1029,41.0,39519.0,19997,16.71525753,39.5221256,-84.8411536,10,1029.0,50.0,4.8590864917395535
29468,"Pineville, SC 29468, USA",1768,43.8,19663.0,28526,37.27375566,33.4205299,-80.07584250000001,0,1768.0,149.0,8.427601809954751
83849,"Osburn, ID 83849, USA",1780,49.0,37946.0,22393,5.561797753,47.537960299999995,-115.9890696,3,1780.0,141.0,7.921348314606741
13326,"Cooperstown, NY 13326, USA",5456,50.4,57375.0,35094,8.431085044,42.7284259,-74.8974925,8,5456.0,153.0,2.8042521994134897
93605,"Big Creek, CA 93605, USA",243,49.2,84375.0,34293,1.646090535,37.189064200000004,-119.2437011,0,243.0,0.0,0.0
97016,"Clatskanie, OR 97016, USA",6714,45.6,57153.0,25154,14.38784629,46.052225899999996,-123.2831436,0,6714.0,372.0,5.540661304736371
44143,"Cleveland, OH 44143, USA",24044,48.5,60265.0,34714,6.034769589,41.5544029,-81.4828198,111,24044.0,1040.0,4.325403427050407
98591,"Toledo, WA 98591, USA",3837,49.0,50488.0,24795,10.50299713,46.464276899999994,-122.7398348,0,3837.0,128.0,3.3359395360959083
37191,"Woodlawn, TN 37191, USA",4226,39.3,63393.0,28185,7.311878845,36.5197091,-87.5593613,0,4226.0,162.0,3.8334122101277806
73560,"Olustee, OK 73560, USA",609,26.9,28942.0,17101,29.22824302,34.519324499999996,-99.4339343,0,609.0,9.0,1.477832512315271
87583,"Villanueva, NM 87583, USA",115,60.4,4955.0,5947,63.47826087,35.2256813,-105.3248269,0,115.0,0.0,0.0
5261,"Pownal, VT 05261, USA",2835,45.0,56667.0,25144,10.26455026,35.72599279999999,-93.54988879999999,0,2835.0,90.0,3.1746031746031744
21750,"Hancock, MD 21750, USA",3999,38.6,47857.0,21608,11.10277569,39.6931059,-78.27039509999999,2,3999.0,189.0,4.726181545386346
72039,"Damascus, AR 72039, USA",2402,40.8,33857.0,19838,22.98084929,35.344028200000004,-92.4406387,2,2402.0,96.0,3.996669442131557
62673,"Oakford, IL 62673, USA",697,35.9,60179.0,19800,17.36011478,40.094056099999996,-89.97201329999999,0,697.0,23.0,3.2998565279770444
41540,"Lick Creek, KY 41540, USA",235,40.2,62672.0,24235,9.787234043,37.384561700000006,-82.32891109999998,3,235.0,14.0,5.957446808510639
57315,"Avon, SD 57315, USA",1141,40.3,44813.0,21359,16.38913234,42.9871112,-98.068343,1,1141.0,11.0,0.9640666082383873
20615,"Broomes Island, MD 20615, USA",424,43.4,114375.0,43920,5.188679245,38.413216600000005,-76.5546031,2,424.0,86.0,20.28301886792453
27298,"Liberty, NC 27298, USA",8969,45.4,43097.0,23966,11.91883153,35.874798999999996,-79.582819,4,8969.0,429.0,4.783141933325901
5053,"North Pomfret, VT 05053, USA",331,56.1,70227.0,39193,10.57401813,33.053688199999996,-89.4169995,0,331.0,10.0,3.0211480362537766
79764,"Odessa, TX 79764, USA",20868,34.2,50556.0,21883,13.72436266,31.8840886,-102.4953899,0,20868.0,746.0,3.5748514471918726
757,"Santa Isabel, 00757, Puerto Rico",23231,34.3,18033.0,9412,48.99487753,30.517734899999997,-92.48883029999999,8,23231.0,935.0,4.024794455684215
74643,"Lamont, OK 74643, USA",453,39.5,43214.0,22991,8.167770419,36.6706849,-97.5680595,1,453.0,12.0,2.6490066225165565
82327,"Hanna, WY 82327, USA",792,39.8,34531.0,22759,25.25252525,42.140988899999996,-106.67629199999999,0,792.0,58.0,7.3232323232323235
44093,"Williamsfield, OH 44093, USA",1104,37.8,32344.0,20559,42.21014493,41.5267526,-80.62159100000001,2,1104.0,63.0,5.706521739130435
90210,"Beverly Hills, CA 90210, USA",21548,46.4,132254.0,111364,7.420642287000001,6.5858886,100.9354944,4,21548.0,735.0,3.410989418971598
91207,"Glendale, CA 91207, USA",10435,45.6,91005.0,47259,4.532822233,34.1893001,-118.27020359999999,146,10435.0,314.0,3.0091039770004793
37067,"Franklin, TN 37067, USA",23391,37.6,95155.0,45675,3.266213501,35.9046545,-86.7718017,76,23391.0,525.0,2.2444529947415672
57369,"Platte, SD 57369, USA",2344,47.7,46196.0,23758,8.361774744,43.400581,-98.96870109999999,0,2344.0,8.0,0.3412969283276451
45897,"Williamstown, OH 45897, USA",155,45.3,,8999,50.96774194,40.84029879999999,-83.66144,3,155.0,49.0,31.61290322580645
25165,"Racine, WV 25165, USA",451,41.1,49886.0,24418,9.312638581,38.1513972,-81.6528219,1,451.0,0.0,0.0
45005,"Franklin, OH 45005, USA",29997,40.5,52016.0,24292,9.850985098999999,39.543358000000005,-84.3016021,47,29997.0,1714.0,5.713904723805714
99661,"Sand Point, AK 99661, USA",1243,39.6,71250.0,27423,18.66452132,55.2693058,-160.67489640000002,0,1243.0,32.0,2.574416733708769
1430,"Ashburnham, MA 01430, USA",6119,42.4,83532.0,34454,6.896551724,36.448913,-78.578365,0,6119.0,255.0,4.167347605817944
78122,"Leesville, TX 78122, USA",200,56.6,30610.0,20433,13.0,29.4165096,-97.6873706,0,200.0,0.0,0.0
50433,"Dougherty, IA 50433, USA",206,45.4,55781.0,41122,3.8834951460000005,42.920982,-93.03759140000001,1,206.0,6.0,2.912621359223301
59802,"Missoula, MT 59802, USA",19292,33.0,37931.0,25060,22.29939871,46.9539821,-113.91200990000002,0,19292.0,1201.0,6.225378395189716
3077,"Raymond, NH 03077, USA",10218,39.5,61488.0,27774,6.517909571000001,30.225198600000002,-93.3593315,20,10218.0,578.0,5.656684282638482
22191,"Woodbridge, VA 22191, USA",61863,30.9,79198.0,31401,10.41494916,38.6317233,-77.25201009999999,57,61863.0,2464.0,3.9829946817968738
12769,"Phillipsport, NY 12769, USA",142,50.2,48750.0,29437,27.46478873,41.6431129,-74.4481662,0,142.0,0.0,0.0
21053,"Freeland, MD 21053, USA",3227,45.5,90361.0,36118,3.811589712,39.6970138,-76.72210820000001,7,3227.0,77.0,2.386117136659436
48851,"Lyons, MI 48851, USA",2493,36.5,53704.0,22288,8.182912154,42.9652441,-84.9193082,1,2493.0,138.0,5.535499398315283
6377,"Sterling, CT 06377, USA",2787,38.5,71509.0,28464,7.786149982,46.9614316,8.5753299,17,2787.0,182.0,6.530319339791892
88321,"Encino, NM 88321, USA",117,57.4,27054.0,31962,10.25641026,34.703267700000005,-105.45367179999998,0,117.0,0.0,0.0
14131,"Ransomville, NY 14131, USA",4756,47.9,57500.0,27970,9.440706476,43.2320594,-78.9061921,1,4756.0,240.0,5.046257359125315
96084,"Round Mountain, CA 96084, USA",593,55.0,31897.0,23506,16.69477234,40.904810100000006,-122.0229676,0,593.0,17.0,2.866779089376054
41763,"Slemp, KY 41763, USA",645,41.6,36827.0,16535,17.98449612,37.0495523,-83.11664379999999,0,645.0,4.0,0.6201550387596899
35005,"Adamsville, AL 35005, USA",8150,38.2,46059.0,21273,17.86503067,33.6047446,-87.0424393,2,8150.0,582.0,7.141104294478527
84116,"Salt Lake City, UT 84116, USA",33574,29.2,42235.0,15888,21.27241318,40.8038325,-112.02379029999999,7,33574.0,2145.0,6.388872341692976
55419,"Minneapolis, MN 55419, USA",26808,36.8,94177.0,49251,8.075947478,44.906135799999994,-93.2885455,162,26808.0,1308.0,4.879140555058192
79778,"Rankin, TX 79778, USA",900,44.6,61806.0,28706,10.44444444,31.187031599999997,-101.91198709999999,1,900.0,11.0,1.2222222222222223
16930,"Liberty, PA 16930, USA",1348,41.0,44934.0,20611,15.05934718,41.5701913,-77.1255055,1,1348.0,53.0,3.931750741839762
74438,"Hitchita, OK 74438, USA",265,31.6,46875.0,14888,17.35849057,35.51988660000001,-95.75134940000001,0,265.0,25.0,9.433962264150944
25401,"Martinsburg, WV 25401, USA",14987,34.7,36600.0,21158,27.20357643,39.4529363,-77.96815440000002,32,14987.0,1052.0,7.019416827917528
53816,"Mt Hope, WI 53816, USA",942,33.4,44375.0,18813,29.29936306,42.9580239,-90.84845240000001,1,942.0,23.0,2.4416135881104037
72856,"Sand Gap, AR 72856, USA",528,52.1,31016.0,24773,9.28030303,35.778108700000004,-93.0676373,0,528.0,14.0,2.6515151515151514
42366,"Philpot, KY 42366, USA",5847,43.2,63170.0,26182,4.9769112369999995,37.7060405,-86.96240859999999,0,5847.0,178.0,3.0442962202839063
54120,"Fence, WI 54120, USA",111,53.5,31250.0,19959,11.71171171,45.721700899999995,-88.3800868,0,111.0,5.0,4.504504504504505
23389,"Harborton, VA 23389, USA",136,73.3,,13575,0.0,37.650281799999995,-75.8388698,0,136.0,17.0,12.5
1922,"Byfield, MA 01922, USA",3025,44.4,109301.0,40983,2.1818181819999998,38.3035226,-85.0085446,1,3025.0,45.0,1.487603305785124
99753,"Koyuk, AK 99753, USA",279,19.9,28333.0,8987,53.76344086,64.9424911,-161.12758090000003,0,279.0,33.0,11.827956989247312
16636,"Dysart, PA 16636, USA",801,47.6,42303.0,21236,14.48189763,40.594001,-78.48656020000001,0,801.0,25.0,3.1210986267166043
95051,"Santa Clara, CA 95051, USA",53152,36.1,100504.0,43487,6.865216737000001,37.3598283,-121.98143540000001,176,53152.0,2746.0,5.166315472606863
55433,"Minneapolis, MN 55433, USA",34024,36.3,59258.0,27493,9.972372443,45.1670628,-93.31326240000001,64,34024.0,1790.0,5.26099224077122
76556,"Milano, TX 76556, USA",1392,50.7,39375.0,21201,17.52873563,30.689776199999997,-96.8994495,0,1392.0,54.0,3.8793103448275863
14304,"Niagara Falls, NY 14304, USA",29745,44.7,47878.0,25791,11.23213986,43.0939533,-78.9627624,20,29745.0,1320.0,4.43772062531518
